,xPos,yPos,zPos,R,Re,phi,xForce,yForce,zForce,xTorque,yTorque,zTorque
0,2.9567486,1.16697092,8.00081384,0.5,2.0,0.2,27.775755232368805,-0.5291681802580781,-2.99520964498693,0.12383801375308504,-1.7073674299146848,1.1244381959490872
1,2.82085109,3.28866371,8.54257294,0.5,2.0,0.2,38.5459636658907,11.370487621084546,-8.075761904414263,-0.06815823923015707,-0.7646042096131064,-1.6443391355834653
2,8.54456589,5.55247814,8.62135552,0.5,2.0,0.2,29.431291670669548,7.154777871638944,-5.010294702348153,-0.5060709922790197,1.2172823913100155,-0.6437427766795605
3,2.20170551,0.77753779,3.79141868,0.5,2.0,0.2,26.5594335917178,2.668028161114524,-1.0454966881931138,-0.19580858484562064,1.6540127355537055,-0.7588721619139315
4,8.95679227,7.28648721,7.56515875,0.5,2.0,0.2,29.498509085629575,-4.572090949548981,-11.903420156389313,-0.1305370507390919,0.9398524596199235,-0.34466408225741835
5,4.60565228,3.60301779,1.86840246,0.5,2.0,0.2,17.609569269530372,3.171538594100978,-1.6382060597926884,-0.22418376439863016,0.8885049841550199,-0.6947581253923499
6,5.96884467,4.60220255,1.92467876,0.5,2.0,0.2,26.716043266220645,-1.3206981816123848,-0.5604445195906458,-0.4486302975734577,-0.47062349309491214,0.010247003008202596
7,5.01940943,3.69936409,6.66157603,0.5,2.0,0.2,31.53890889588583,0.5494782277928065,-5.741421745692553,-0.34127066000008344,-0.7995803264961251,-1.7554092851314549
8,7.87451425,1.39110615,6.77966235,0.5,2.0,0.2,23.306901131132346,-5.957791892480441,1.5766784254786452,0.26814470616528413,0.8382113912785233,-0.6386290590991914
9,4.55794831,8.25553612,8.31958412,0.5,2.0,0.2,24.415891808437397,0.6861151060576001,0.19847813499913486,0.033185932144101336,0.5159169437673151,-0.025824836181226572
10,8.12235303,3.76210648,7.19896139,0.5,2.0,0.2,29.476033261735484,-7.077911545900311,1.0603153742835403,-0.26770906699686287,-0.5279227262824955,0.2509268195786225
11,0.06810991,5.8669304,1.52567473,0.5,2.0,0.2,24.864305197151918,-1.8936395791301457,4.500746234669113,0.054039276206059056,-1.111208791144331,-0.11042762584924751
12,2.91199551,0.05180733,5.51382929,0.5,2.0,0.2,25.152191657791075,1.6410979257669522,1.1812999597093927,0.032366988368512796,-0.4804884567934077,1.5140159314911052
13,4.7243944,4.90644714,4.32209083,0.5,2.0,0.2,27.519001332739037,-4.508781845303477,-0.47060580488417186,0.2995093327153914,0.7623498503928393,0.04099369371376826
14,6.82126412,1.93273103,7.89190491,0.5,2.0,0.2,29.339284824745434,-5.614660269133129,-2.146445318140756,-0.4189950401746829,-1.64882273047649,-0.6527347688454143
15,4.38027353,2.79580805,1.13642764,0.5,2.0,0.2,24.918878473917044,-2.0979521586240524,-0.913498955814595,-0.105573729736212,-1.295760554399825,0.26055800903247567
16,3.17662802,0.11351481,1.78161206,0.5,2.0,0.2,27.518296198551067,-0.09358978080231843,5.868761819370786,0.2882226611631476,0.3582544564604604,-0.344048694857748
17,2.28244552,8.85330821,7.76416585,0.5,2.0,0.2,28.13569602165733,-3.225032192298244,3.0067469138291303,0.301064520345001,1.4330640191706123,-0.7625261861792426
18,6.88664781,5.65548841,1.34875943,0.5,2.0,0.2,31.416685184662718,-1.4876114340998339,-1.9950087799363072,-0.20679334359358761,-2.307295984029741,1.7184443566407155
19,5.69067022,2.02673893,5.08690155,0.5,2.0,0.2,19.83869810341557,2.476017504904135,9.676910401500109,-0.712438324506282,1.658558339240196,0.5729502717710008
20,3.51349785,3.53477687,2.03344572,0.5,2.0,0.2,27.901962972419568,8.111359848332071,1.9796850080486146,0.03642662297512892,0.46179206495658043,1.0402582081460021
21,1.69155796,8.25853514,1.70719539,0.5,2.0,0.2,24.90657072023692,-0.45395388360671046,-1.3729471733474374,-0.12156548592639971,0.9325692664640134,-1.3613215095954454
22,1.08204396,7.38285812,3.31541074,0.5,2.0,0.2,12.505856914205314,5.158049761370443,0.5472079453222303,0.40774522483533954,-0.6114139953259357,0.11309916689423873
23,8.20430011,4.64468188,5.87619491,0.5,2.0,0.2,37.30222146283759,-0.7865291935341362,0.7326666735039881,0.34870191980499005,-1.3415002463867776,0.19679303175210155
24,8.11516631,5.10053265,6.81109503,0.5,2.0,0.2,38.48032176634322,-0.6969366664216382,-0.3682759951607254,-0.16305129211554245,0.7543845104605034,0.3320582103580646
25,4.04443904,3.64052282,3.62916421,0.5,2.0,0.2,27.27904363783017,1.6588963025655261,-5.982094873195756,0.17723089184875,-1.093284635096421,2.0591714994443526
26,4.35453852,1.70229936,7.65391873,0.5,2.0,0.2,26.472938388108297,0.17612827973187917,4.948183155623107,-0.14367306116310555,-0.17329544267884497,-0.7517363329810512
27,0.61693654,6.9635422,1.48030819,0.5,2.0,0.2,21.770673713747982,-1.5649401208911549,7.301501116906824,-0.27473040777327634,-0.7881492338630183,0.1999312885735566
28,0.21717455,8.91055276,3.10981706,0.5,2.0,0.2,32.77190353746341,-5.394286145164606,-0.4924311620784499,-0.3118257784045246,-0.8180312885764635,0.10165549083095815
29,0.99336016,3.69244437,5.79251785,0.5,2.0,0.2,32.472133416971545,0.8727761815504709,-6.359699199811782,0.4083977530241573,-1.6906046893545124,2.125364968461761
30,4.518146,4.70622533,0.29784649,0.5,2.0,0.2,34.971185724611,4.0334591039079974,4.260085411939385,0.6942856416699746,-1.2171659946405415,-1.3816319672896897
31,5.68118923,8.13540698,0.72180313,0.5,2.0,0.2,21.19712904463199,3.3430702595531385,0.3795360127226672,0.16791697434464745,-0.4120113657365288,-0.7689398689324711
32,7.36409062,6.05034579,5.88399536,0.5,2.0,0.2,38.734297270568796,1.4975667457151196,-5.978559966380171,0.4072672895314729,0.8366025138216661,1.7830798179105647
33,7.1699582,7.75272041,3.74276458,0.5,2.0,0.2,26.218066915017467,2.2527934096064772,4.829614500997006,0.4428807449482229,0.2542293338502521,-1.3641887285884071
34,1.14555518,2.97146129,7.55692955,0.5,2.0,0.2,32.2777661290974,7.02222216328727,2.5678888671022175,-0.5596058513131736,1.1118306638198827,0.40818194884582026
35,8.62179337,8.87971421,2.02704763,0.5,2.0,0.2,34.66323219548472,-0.18709813972302994,-3.39079607328594,-0.23702138575153164,0.27465553218866423,-0.02159587622889289
36,8.87593522,7.34466317,5.96072219,0.5,2.0,0.2,35.16455103868296,1.5145399784640252,1.483060593475419,-0.053200765143715474,-0.21575616226522998,0.5556357993724808
37,2.71531291,6.85048822,1.22677069,0.5,2.0,0.2,28.34647795947968,-3.7157181092783826,-3.001635641681279,-0.5795273825796929,-1.081697997886667,1.0769096936407445
38,2.49003774,5.72216499,3.11779518,0.5,2.0,0.2,28.143973915306038,3.902312870179582,-3.06614714053338,-0.3515580754160554,1.1319102999615134,0.49559268276897617
39,6.77930884,7.74864019,8.78232854,0.5,2.0,0.2,35.1418866221307,5.933010187691042,-1.7902643491253003,-0.24088391418611899,0.8642328484065049,0.5283312231980156
40,6.37210943,1.24711092,4.83757427,0.5,2.0,0.2,25.678550550340123,5.092248232441453,-3.466774698076256,0.1742013548416957,-0.6775453683202208,2.0137486996234677
41,1.59134131,2.13449503,2.40327518,0.5,2.0,0.2,23.749945238775684,-3.9969934383614567,9.758413030672699,0.3706129916811085,0.6474260835943679,-0.6794225062564693
42,7.41870946,6.25647689,3.80299461,0.5,2.0,0.2,21.06425765746565,4.99893880539571,5.319304313755471,-0.40547511345444737,0.13735941964753823,1.4824867033354647
43,2.17719354,5.50063417,1.04832991,0.5,2.0,0.2,25.467742139754066,-2.075446362380893,-5.777752870313135,0.3145341600104066,-0.758798796583758,0.2617112229143329
44,7.66333703,7.96460497,2.55554257,0.5,2.0,0.2,25.077456408372417,4.493633156206007,4.830596227664073,0.4302947578181103,-0.4963405751912939,-0.8169850259203454
45,2.59342192,6.86862242,2.3221943,0.5,2.0,0.2,25.206731538713,-1.8971871177485824,-1.4156317992680627,0.4514559246687223,0.7354031435447839,1.0183939263026105
46,8.50783739,5.97807412,7.3567328,0.5,2.0,0.2,29.18271915613999,6.907004633057643,-1.2250268654463012,0.28637660410896465,-1.0163151434161186,-0.15882938578918177
47,3.67509083,5.33116936,1.18329895,0.5,2.0,0.2,29.506412028568555,5.624351307996417,1.9726050199501945,0.3348131306204589,-0.42912758353670966,-0.3363004299872974
48,0.56162957,2.15381274,8.84643403,0.5,2.0,0.2,24.711137819230128,3.6739214578658546,0.8539858318066418,-0.06533143294190413,0.578733916144672,-0.7389416534140072
49,6.10985997,2.68613048,4.36920013,0.5,2.0,0.2,30.360704371717265,7.2860130581645715,6.038015316469111,1.0764978282456377,-2.63781433162564,-1.6211986836224725
50,3.37868821,4.01513483,4.58310262,0.5,2.0,0.2,30.21938920416181,-0.7280415582517638,5.448598950012969,-0.3400290379953892,1.5302860929513824,1.084650381781175
51,5.84538438,1.96390096,6.6855727,0.5,2.0,0.2,30.760790661768386,8.227922512685323,-1.4288732629240912,0.169324911549143,0.6136219628355759,-0.060834894128626714
52,8.57493826,6.12762013,3.64632077,0.5,2.0,0.2,27.577809414393386,-1.3812678851892235,-5.072766369544974,0.2421723179331517,0.8275580518420053,0.9963354240603243
53,4.49078256,4.02310667,5.55406057,0.5,2.0,0.2,35.29272617142779,2.2839452722330735,-0.3496427403600476,-0.020359925828085153,-0.08854897838665177,-0.5727652590573381
54,5.30646709,6.12015637,4.34995566,0.5,2.0,0.2,20.773654518245813,0.5863621151379478,4.870145735982511,0.05316571440353438,1.9742969118927862,-0.529228834377956
55,4.41292173,7.61239375,6.03121041,0.5,2.0,0.2,34.15786516598557,-4.689623427424403,2.932757840734362,0.3486791180084557,0.28930964853875657,-1.0293432877581097
56,2.545422,0.59104028,6.7441813,0.5,2.0,0.2,22.404914750921645,1.0349881817907693,1.7106461927397534,-0.14737802598163832,-0.04410838341151717,0.4080424712495833
57,3.96910292,6.32388132,4.99028528,0.5,2.0,0.2,23.566464226549474,-0.48114257985132625,1.1915204735578673,-0.29065258106215097,-0.7227423903899082,-0.017389143374291205
58,6.22478645,2.08853386,1.25292204,0.5,2.0,0.2,25.814210898219084,1.8463175772693046,0.15424554934895307,-0.04489278694101911,0.20244561551052745,0.9244239640331733
59,7.99312961,5.3370967,2.85318815,0.5,2.0,0.2,34.61095510030835,-3.3481169769781434,6.78600029454384,-0.1436527415944305,0.9423183806676397,0.07183161445349369
60,8.83874002,1.76712782,5.13495298,0.5,2.0,0.2,29.812246273540172,-6.364242192317937,-5.608112151920314,-0.9287865418557538,-2.1539834419959587,-1.1014507777200835
61,1.24054644,4.66274083,7.83487394,0.5,2.0,0.2,29.095157007870128,-2.1473419186853695,9.708689727705753,-0.27990295330599246,0.5692391744047359,1.127030428752257
62,8.11532586,5.63325407,1.73490426,0.5,2.0,0.2,25.822885359094283,2.0916614932529876,3.9359436645262837,0.10608625964380983,0.6996145636881731,-0.29622364772451465
63,8.46233456,3.55913656,5.31717521,0.5,2.0,0.2,29.966638836582895,-1.8835976169784443,-3.430829737125259,-0.03573263576532751,1.4312911974342888,0.8869096418998403
64,3.47965635,7.93495201,7.48423223,0.5,2.0,0.2,23.43694225839065,-4.398146099992056,2.5448625728464576,0.7187993952333986,-0.9899848772682716,-0.5388333679003285
65,8.02253539,0.29648414,7.66847691,0.5,2.0,0.2,31.011008030817806,1.7583818965430043,-0.4390126289711412,0.24308669596715535,-0.31228164641952283,0.46241156908437603
66,2.12486041,1.15289096,5.65781009,0.5,2.0,0.2,22.716959070122723,1.2836612201547413,-3.8117463005373824,0.022078127740381814,-1.936000348724873,-0.4448340688687303
67,3.49576834,8.451994,3.03095752,0.5,2.0,0.2,26.59876414500347,-1.914039027612156,-5.457114946798701,-0.1833293547049598,-0.17047859741276983,0.18890215985517012
68,3.38836991,7.39145722,1.85552042,0.5,2.0,0.2,21.737113203827104,-8.186983040604437,-0.7150966342117172,0.010421378740465972,0.3645772092384808,-1.3123893747954036
69,8.70393014,0.61582289,5.34013179,0.5,2.0,0.2,27.41615814859892,0.7845549484786255,-1.0280273566376794,-0.05931918070128308,-0.050223663185052406,2.1174131508602416
70,5.87778384,0.1384722,7.01313313,0.5,2.0,0.2,30.176495531104894,-4.358150285233869,5.907439656264209,0.15720133919742327,-0.40235004666755275,0.3761362411649313
71,4.95820212,7.65463894,4.98477853,0.5,2.0,0.2,26.714067149732447,-4.849404909799801,3.4132330090041303,-0.020660380825414257,-0.18935997074999217,-0.04106886319584713
72,7.94732148,0.61125564,8.88367718,0.5,2.0,0.2,34.878353025880806,0.43883525244891064,-4.3646470410473786,0.27986885111366266,0.5518659861209665,1.0081314265019476
73,5.23065906,0.23610205,8.02821474,0.5,2.0,0.2,22.058575538628062,-0.1736937124976738,1.6030226088064472,-0.15865103864495642,1.4220923023506065,-0.4920001409236567
74,4.71982044,3.38673203,8.90791659,0.5,2.0,0.2,31.314712419945778,-1.0710499747952396,2.2526700730013633,0.06172076585815656,-0.19166943485987148,0.7843798441941092
75,8.87663697,8.45700359,0.58043214,0.5,2.0,0.2,20.591343406489614,8.308504773224634,4.640260593431582,0.5412693026898019,-1.6063687961741129,-0.3310233544413312
76,6.41751056,8.79745107,8.5273659,0.5,2.0,0.2,34.47082290681631,0.20310525972083468,-7.157200762979206,0.015633226384603478,0.8891904964694576,-1.3710366412309662
77,2.95971793,2.22141087,0.97607586,0.5,2.0,0.2,23.244107489904348,0.7082238831140273,-1.3281502964986944,-0.09051886608134237,-0.5995901543132535,-1.1007824742628696
78,4.07479865,5.56702214,3.3848847,0.5,2.0,0.2,16.656825294157805,-7.355545698890715,-5.708285416720596,-0.28864441340710734,-0.03446855478610743,-0.251383611024863
79,6.0045809,2.70276593,2.63917742,0.5,2.0,0.2,24.646443334396,-5.49616441392798,-5.171588197453594,-0.13722398003089573,1.215823018479176,-0.05663327221597131
80,5.47825103,7.75784198,2.5554834,0.5,2.0,0.2,21.409939848362146,-4.100723116035035,-1.0531563486027264,0.15046743924786543,-0.08722441072392746,0.4409185442830327
81,4.09514643,0.87072939,3.49910486,0.5,2.0,0.2,36.49957266338882,2.982238430403077,-4.217669050729894,-0.1743977224370169,-0.20915445421981718,-0.591405673325158
82,8.97497127,2.0941942,7.5634971,0.5,2.0,0.2,20.46405237138021,-4.819925867992468,4.575048484646225,0.04189821980877683,-0.5103209420880087,-1.0979556738103446
83,0.72018511,1.43408605,7.10801871,0.5,2.0,0.2,20.178285637218853,-0.13772251873829197,-0.5530773557782774,0.09699063369576447,0.4298990779335027,0.18850560392384852
84,3.38845964,4.564809,3.45856334,0.5,2.0,0.2,32.75339304816778,5.121098315447835,-6.9731679118231575,0.14351235272075746,0.7706638005485358,-0.7467923801009536
85,5.55198317,5.13804206,7.19359881,0.5,2.0,0.2,38.89357005524362,0.7264141755761351,-8.402413193073576,-0.15495665249620058,0.14359039644192523,-1.3890348884920762
86,8.19665216,7.14465958,3.7936317,0.5,2.0,0.2,18.20700461617095,0.29166976212425266,-0.8610649942478747,-0.11171258505705174,0.4887636155207139,-0.5473592616559144
87,4.94030953,1.02860862,0.80954632,0.5,2.0,0.2,22.22418337754386,1.5594129173495643,-1.0245986902424,-0.15570395926470043,0.40538543230670954,0.8289202142344638
88,8.78988528,1.97076454,3.45529604,0.5,2.0,0.2,27.731960338328793,1.4030858248201419,4.221644613707151,-0.3441927131929676,1.0241624760381232,-0.07423426429812971
89,2.77370313,7.30128926,7.90157958,0.5,2.0,0.2,26.849486371276015,-0.6484508448858696,4.4740888701726025,-0.02266205717719598,-0.45607049877794004,1.7696337195721987
90,1.39889436,3.70002165,6.85287022,0.5,2.0,0.2,27.998927698401264,-1.3473178936703833,6.346794617507833,0.20623504362897369,-0.16263185065729285,0.25386162634093973
91,6.36617765,7.53468168,6.34030023,0.5,2.0,0.2,28.619880843014634,8.80481937761458,-2.245531917820733,0.5148831906097301,-0.9079834679693274,0.7795646193181207
92,6.49113266,6.68163053,0.26827748,0.5,2.0,0.2,37.44347531346275,2.601202874526432,-2.9263780864369213,0.6058548195051413,-1.1728107451681666,2.3733295000512307
93,8.90369966,8.39835509,6.34531288,0.5,2.0,0.2,29.71084497948094,-1.313264394862039,-1.2355601312760607,0.11484698562267974,0.31099850031436493,-1.8115841255780243
94,0.90706813,3.77250056,1.95493683,0.5,2.0,0.2,24.51684593637265,3.166910476801981,3.0550453633768346,-0.4091539763241774,1.9092555044170623,0.1987900004529271
95,7.28702123,1.51837814,5.53410077,0.5,2.0,0.2,24.993590975930722,3.469934286294234,1.1038972482597873,-0.10556887434190604,0.5332189541069144,-0.9778772857955178
96,2.89393786,1.51586877,0.0566931,0.5,2.0,0.2,23.152023760048365,-0.6402748034509974,-1.2287405698890002,-0.3196409953751692,0.7558909034869762,-0.374600685631683
97,5.17448209,2.2866909,2.26074737,0.5,2.0,0.2,24.517900890662464,-3.128106058269979,-7.824688302439504,0.3446718960208494,0.1618689530383454,1.4656786685516745
98,5.03752821,0.44276061,2.39295681,0.5,2.0,0.2,27.09827489912198,4.499395836597239,-3.607085100272347,-0.2242701218287895,0.7723803737590408,-1.7367490920497606
99,8.62893903,4.14024062,1.32135524,0.5,2.0,0.2,32.160328297085265,-7.2580338988568736,1.0879417985413893,-0.19513153270682346,0.61039164095498,1.1738982275250363
100,7.32664063,2.18778469,3.8674245,0.5,2.0,0.2,27.694265398833437,3.34239201736849,9.81471504227404,0.3093664218793319,0.7199780260133468,-0.6543099332856087
101,7.89537247,8.88811483,1.10085412,0.5,2.0,0.2,34.588770054926414,2.020690983436998,-5.222372509783151,-0.2065422016691425,-0.1905540272337124,-1.5618921450630572
102,5.91853607,8.95947265,5.68290546,0.5,2.0,0.2,24.58742456796507,-8.456271597526667,7.918807538866694,-0.22382820597934816,0.4300743642452478,1.0177903985993437
103,5.41541748,4.04877092,3.9986188,0.5,2.0,0.2,22.99491562417234,7.808044284537553,6.639255864050582,0.7898399891495946,-1.694694344654581,0.20338974962659245
104,3.27730719,4.50460616,2.42220161,0.5,2.0,0.2,28.092842340365912,3.7223112099230202,-3.391833596524877,0.008429235484343017,-1.2549130802712913,-1.1386203274029343
105,6.80371924,4.13556803,7.58810663,0.5,2.0,0.2,23.27856035766116,-6.6822206517040375,-3.8321734156089033,-0.16968755853233572,-0.526265577386911,0.8326702294575075
106,0.64980908,4.67633069,1.34232507,0.5,2.0,0.2,23.554147249157644,0.6285829938230945,2.951464481352344,-0.028644359660134112,0.669015162026204,-1.031008582443364
107,1.7540299,6.60804685,6.01308146,0.5,2.0,0.2,26.977440066488402,-4.7804946730120905,3.018879538063961,-0.13015932599982039,1.5957501034269121,-0.26221470436611755
108,5.57744464,6.37986927,8.31905229,0.5,2.0,0.2,28.521528146413914,-0.5324456485069585,-2.449576757556474,-0.17873326610194423,0.7530055563333049,1.135694371407562
109,0.458356,1.69987108,2.55382617,0.5,2.0,0.2,29.2097342759783,2.261008657147075,2.025386479879902,-0.1360879482310814,-0.7049471044104854,-0.44716979644779037
110,0.06772256,4.16677563,7.9914941,0.5,2.0,0.2,32.72536378991339,-5.066459917940665,3.7238890718134416,-0.02556516086098525,1.286174536143641,0.2710779915501472
111,6.97057805,4.31766315,0.4190966,0.5,2.0,0.2,34.774791391189446,-10.893843865824454,2.1054277248057502,0.026558270537814007,-0.17657980888258562,-0.06186662200310386
112,1.83545897,2.19050851,7.97319861,0.5,2.0,0.2,22.685993054014123,4.7164325241328955,-5.680218160734409,-0.21000140559639732,0.29683320426774024,-0.08464235610556174
113,5.2737986,4.02828032,7.93864101,0.5,2.0,0.2,26.998517755496852,-1.589810217218228,3.14188485700288,0.043289966347217886,1.3939454512354708,-2.4002377715811276
114,2.06724446,8.14493478,4.07881776,0.5,2.0,0.2,20.900542293897335,2.74972192248729,-2.4464218228915713,-0.044047324660874965,1.6066722749868594,-0.7474067774862083
115,7.77704702,4.91104107,4.01958471,0.5,2.0,0.2,38.9373236678108,-5.137124238239825,-6.504628906773098,0.06232820004651275,0.35368332475276826,0.9873222855954246
116,5.81141978,3.39874506,7.31398266,0.5,2.0,0.2,22.69171222610238,1.0052465906009103,-7.353344415246508,0.018142148111975884,0.5542281784403551,1.7184029176298483
117,8.43114802,1.77629873,0.24356552,0.5,2.0,0.2,27.501595411008264,-6.326471838046017,0.2544140760823813,0.06627274593956824,0.8383359496171698,-0.29841605265726784
118,4.32192052,8.15995995,4.01001447,0.5,2.0,0.2,26.12279019627986,-1.9413509526200263,-3.305673926361271,-0.21219688855974603,-1.401552052339927,-1.1571317510505215
119,2.51553184,2.72551489,5.32703903,0.5,2.0,0.2,28.159263168603832,-2.079726027603602,-6.947081177142357,0.36364541251555565,0.9200125697414155,0.4210074116215587
120,1.30696584,0.17759608,5.83449356,0.5,2.0,0.2,24.609588157249476,-2.3356655365839356,-8.903634140156088,0.12248398591424577,-0.2015246241028875,0.6875317180781105
121,0.41035419,8.64524101,8.09390706,0.5,2.0,0.2,26.15287468913877,5.3690526539829175,-6.43664273857519,0.27320695622582675,-1.1032026028977215,-0.34501819876749196
122,7.80306466,6.91591662,6.82896604,0.5,2.0,0.2,37.13702070240569,6.308665609783039,-0.9847852884502993,0.5494392608031111,-2.0053746496543448,-0.03828072823741776
123,7.68640105,8.19909385,6.80751171,0.5,2.0,0.2,29.96452930638053,6.521614363362983,4.69285471425699,0.3418002869985141,0.07024280324769108,-0.91683213131215
124,1.27704689,6.83990512,4.19422885,0.5,2.0,0.2,14.80137333050571,4.505222156641849,0.6736503113908283,-0.1699711062340505,0.131976804379818,0.40532116714263505
125,8.05079072,6.71471494,2.57834683,0.5,2.0,0.2,28.81999543419627,0.6372006138349001,6.2326730211003,-0.233042620702442,-0.20935830375909598,1.3692850075212577
126,7.54632425,8.1962491,5.29839048,0.5,2.0,0.2,36.34641272428375,7.831443507105277,-0.8842129456380032,-0.17317175395193618,0.38762885938657093,1.1435998736963278
127,3.40389559,3.294051,6.23903227,0.5,2.0,0.2,24.028318388658363,2.0616263088402773,3.9614748097390895,0.03703276963266002,0.9847682775061434,-1.5834601084402924
128,4.98713198,0.72456633,7.00753911,0.5,2.0,0.2,20.47388280516496,4.827232157527348,0.9105167463273341,0.40563759935443744,-0.6198193377862009,-0.9103736107192671
129,0.57267359,6.08831774,5.26292463,0.5,2.0,0.2,26.771068589726795,7.892407762882743,1.2074498103068585,-0.574469182761554,0.7234476874882356,0.8802763718775605
130,1.53264345,7.76702657,7.96196259,0.5,2.0,0.2,26.970143265554235,-3.590485459544007,-1.0181479669045645,0.33794815277660273,-0.501916902150344,1.2523245163734313
131,3.58143044,0.77367173,8.94044752,0.5,2.0,0.2,30.019904945558594,-0.03797038097488781,-4.692293867541511,0.1416827151788684,-0.9857477855098329,2.3254751083153784
132,0.98047973,4.80838869,5.99571391,0.5,2.0,0.2,28.689650103015182,3.9236635979909353,0.34167757780460045,-0.10431861770993572,0.09047833482964003,0.23383018134681288
133,2.472614,5.36739346,2.08953674,0.5,2.0,0.2,26.341165049431513,2.8514164591221594,-4.671268779102056,0.19636283831951568,-0.517535197545563,-0.10004095956042051
134,1.84991098,1.63620532,6.61036016,0.5,2.0,0.2,22.685813328293083,-2.165149764084768,-0.4385431655252105,-0.1664054067872658,0.25659654653148234,-1.0019287453690708
135,1.07506129,8.77476745,8.9541859,0.5,2.0,0.2,31.78499650958045,1.950068555049561,5.891142802805927,-0.004428235725899177,0.8626582970158801,-1.172284201779175
136,0.17275102,3.61685551,7.09341324,0.5,2.0,0.2,21.57222164352954,2.9714941215976167,5.332543276897854,-0.0031138859956754855,-1.3641190055056485,1.055254307318547
137,4.47436248,0.03645919,4.8037629,0.5,2.0,0.2,27.18370698049031,5.17232243503453,1.7213040819707843,-0.3746372213637883,0.021942498099076405,0.1344720375215162
138,8.61062065,7.29739063,1.95766801,0.5,2.0,0.2,26.765029752873737,3.1621461025718802,5.004860895033906,-0.08072713981757268,-0.9308163915943611,-1.0643787878762367
